링크 ID,시작노드 ID,종료노드 ID,시군구명,읍면동명,link_len_m,geometry_wkt,geometry,flower_score,flower_score_overlap_m,maple_score,maple_score_overlap_m,shelter_dist_m,shelter_score,관광지명,tour_dist_m,R,tour_score,streetfood_score
30117,147432.0,147536.0,종로구,종로5가,35.18760401568699,"LINESTRING (200346.120261 552440.084951, 200342.676403 552405.123468)","LINESTRING (200346.120261 552440.084951, 200342.676403 552405.123468)",0.0,0.0,0.0,0.0,167.34885897691075,0.0,전태일동상,291.3542022077138,100,0.0,0
220783,14231.0,14236.0,종로구,숭인동,21.91521837044968,"LINESTRING (201760.255337 552575.004288, 201780.748416 552582.999825)","LINESTRING (201760.255337 552575.004288, 201780.748416 552582.999825)",0.0,0.0,0.0,0.0,302.2843018965373,0.0,동묘 벼룩시장,209.38122522064887,100,0.0,0
133044,135590.0,135591.0,종로구,돈의동,95.93927253835506,"LINESTRING (199145.832398 552460.321568, 199050.423171 552450.564955)","LINESTRING (199145.832398 552460.321568, 199050.423171 552450.564955)",0.0,0.0,0.7011594625116098,95.93927253835506,204.8391550633478,0.0,탑골공원,92.72603822520108,100,1.0,0
25353,128287.0,128292.0,종로구,신영동,31.5529465651666,"LINESTRING (196475.068355 556307.673823, 196493.86553 556282.360345)","LINESTRING (196475.068355 556307.673823, 196493.86553 556282.360345)",0.0,0.0,0.0,0.0,1177.8481673302822,0.0,석파정 서울미술관,1244.6246941389354,100,0.0,0
106326,136895.0,93719.0,종로구,명륜1가,37.31548864477428,"LINESTRING (199944.888023 554373.609416, 199908.588213 554365.063605)","LINESTRING (199944.888023 554373.609416, 199908.588213 554365.063605)",0.0,0.0,0.4292782022018997,21.21569242438629,568.4723537628033,0.0,국립어린이과학관,751.0903206742338,100,0.0,0
133053,15426.0,5639.0,종로구,정동,50.618126894278426,"LINESTRING (197305.748749 552089.236777, 197309.986062 552079.246453, 197323.844191 552041.949894)","LINESTRING (197305.748749 552089.236777, 197309.986062 552079.246453, 197323.844191 552041.949894)",0.0,0.0,0.0,0.0,399.62245966551967,0.0,서울역사박물관,289.6391079498032,100,0.0,0
246018,150736.0,150738.0,종로구,창신동,37.506782121831485,"LINESTRING (200931.579537 553021.487431, 200948.892753 553025.152013, 200951.012484 553027.815979, 200960.022852 553025.930212, 200962.584832 553023.599751, 200966.294895 553023.600182)","LINESTRING (200931.579537 553021.487431, 200948.892753 553025.152013, 200951.012484 553027.815979, 200960.022852 553025.930212, 200962.584832 553023.599751, 200966.294895 553023.600182)",0.0,0.0,0.0,0.0,545.8263221899296,0.0,청계천,238.5236594149572,100,0.0,0
105751,141148.0,128873.0,종로구,신교동,10.45439455551132,"LINESTRING (197041.025036 553951.713964, 197051.18158 553949.379586)","LINESTRING (197041.025036 553951.713964, 197051.18158 553949.379586)",0.0,0.0,0.0606274848892363,0.0,546.9584600157576,0.0,통인시장,563.4007673897253,200,0.0,0
246019,138369.0,138370.0,종로구,동숭동,14.606585874297023,"LINESTRING (200421.674634 553730.551664, 200419.554498 553736.100987, 200419.554055 553744.869087)","LINESTRING (200421.674634 553730.551664, 200419.554498 553736.100987, 200419.554055 553744.869087)",0.0,0.0,0.0,0.0,80.96888468343579,0.190311153165642,대학로,194.74722585190693,200,1.0,0
133070,129361.0,129367.0,종로구,효자동,53.49600110312908,"LINESTRING (197428.84275 553610.849637, 197440.662693 553558.681345)","LINESTRING (197428.84275 553610.849637, 197440.662693 553558.681345)",0.0,0.0,0.0549119753388439,0.0,45.6781440613377,0.543218559386623,통인시장,130.79664078827363,200,1.0,0
207974,133493.0,133560.0,종로구,송현동,21.99640553170891,"LINESTRING (198361.593226 553165.437965, 198351.170576 553168.880673, 198346.928543 553158.670574)","LINESTRING (198361.593226 553165.437965, 198351.170576 553168.880673, 198346.928543 553158.670574)",0.0,0.0,0.0,0.0,495.9613402633959,0.0,국립현대미술관 서울,173.43276701023237,100,0.2656723298976763,0
173521,134927.0,134922.0,종로구,관철동,59.31235140600411,"LINESTRING (198839.687539 552146.705599, 198898.966278 552145.143689)","LINESTRING (198839.687539 552146.705599, 198898.966278 552145.143689)",0.0,0.0,0.2452449376304223,20.22396671636263,178.04968748668702,0.0,탑골공원,266.79544418760906,100,0.0,0
107755,137715.0,137716.0,종로구,이화동,135.10553718660586,"LINESTRING (200212.618471 553160.395467, 200215.271977 553025.322537)","LINESTRING (200212.618471 553160.395467, 200215.271977 553025.322537)",0.0,0.0,0.0,0.0,453.0145187034566,0.0,마로니에공원,277.5593334846768,100,0.0,0
198534,136214.0,136211.0,종로구,명륜3가,88.00427023672063,"LINESTRING (199634.862007 553893.147308, 199653.05713 553894.367402, 199719.742248 553873.831985)","LINESTRING (199634.862007 553893.147308, 199653.05713 553894.367402, 199719.742248 553873.831985)",0.0,0.0,0.0,0.0,251.22854220881803,0.0,국립어린이과학관,238.83934187465,100,0.0,0
103408,93255.0,135747.0,종로구,관수동,48.63832080198832,"LINESTRING (199132.017028 552133.2403, 199118.676953 552132.464787, 199108.958826 552130.135069, 199083.692254 552129.360901)","LINESTRING (199132.017028 552133.2403, 199118.676953 552132.464787, 199108.958826 552130.135069, 199083.692254 552129.360901)",0.0,0.0,0.0,0.0,247.3882143891273,0.0,탑골공원,294.718868855339,100,0.0,0
222463,128778.0,128779.0,종로구,부암동,45.00812870859336,"LINESTRING (196990.057751 554915.00359, 196987.936223 554909.565908, 196987.667207 554898.356135, 196990.045829 554882.150903, 196988.981858 554870.608453)","LINESTRING (196990.057751 554915.00359, 196987.936223 554909.565908, 196987.667207 554898.356135, 196990.045829 554882.150903, 196988.981858 554870.608453)",0.0,0.0,0.0,0.0,1402.0119564487427,0.0,석파정 서울미술관,343.36628289998174,100,0.0,0
146856,135948.0,135949.0,종로구,명륜1가,127.93250272102657,"LINESTRING (199708.194207 554517.455752, 199712.43357 554519.009446, 199720.471113 554534.436606, 199719.764818 554541.983864, 199712.964667 554553.19396, 199715.261174 554559.742217, 199718.705641 554561.073964, 199726.742363 554553.193495, 199733.807613 554545.868008, 199730.716334 554541.983502, 199733.277519 554540.207599, 199734.867164 554537.321841, 199738.223202 554534.990971, 199733.542122 554529.219705, 199747.14298 554521.339079, 199746.612979 554518.453388, 199757.03446 554513.236606)","LINESTRING (199708.194207 554517.455752, 199712.43357 554519.009446, 199720.471113 554534.436606, 199719.764818 554541.983864, 199712.964667 554553.19396, 199715.261174 554559.742217, 199718.705641 554561.073964, 199726.742363 554553.193495, 199733.807613 554545.868008, 199730.716334 554541.983502, 199733.277519 554540.207599, 199734.867164 554537.321841, 199738.223202 554534.990971, 199733.542122 554529.219705, 199747.14298 554521.339079, 199746.612979 554518.453388, 199757.03446 554513.236606)",0.0,0.0,0.0,0.0,781.4155929961462,0.0,국립어린이과학관,878.3613337539048,100,0.0,0
185554,134198.0,134188.0,종로구,재동,16.76073996194301,"LINESTRING (198763.669393 553049.940287, 198763.403034 553040.83927, 198756.865687 553036.95565)","LINESTRING (198763.669393 553049.940287, 198763.403034 553040.83927, 198756.865687 553036.95565)",0.0,0.0,0.3326755633292277,5.092398865043533,145.91993178766126,0.0,북촌 한옥마을,233.2374408514263,250,1.0,0
221877,131418.0,131419.0,종로구,체부동,32.18659451617552,"LINESTRING (197545.447387 553050.322157, 197553.830012 553019.242903)","LINESTRING (197545.447387 553050.322157, 197553.830012 553019.242903)",0.0,0.0,0.0,0.0,61.26146718992664,0.3873853281007337,통인시장,463.940298106949,200,0.0,0
262262,130109.0,130110.0,종로구,평창동,87.15559557738932,"LINESTRING (197758.610689 557342.64514, 197754.45991 557338.206694, 197754.718673 557315.675811, 197755.953308 557310.458984, 197754.184968 557301.025379, 197745.795854 557295.034238, 197735.641303 557290.375459, 197728.575929 557282.27518, 197726.718774 557271.065778)","LINESTRING (197758.610689 557342.64514, 197754.45991 557338.206694, 197754.718673 557315.675811, 197755.953308 557310.458984, 197754.184968 557301.025379, 197745.795854 557295.034238, 197735.641303 557290.375459, 197728.575929 557282.27518, 197726.718774 557271.065778)",0.0,0.0,0.0,0.0,2753.999371026251,0.0,북악팔각정,1582.268974978152,100,0.0,0
177285,133015.0,157296.0,종로구,사간동,66.783801563694,"LINESTRING (198205.503799 553145.048362, 198227.233522 553143.489853, 198271.044848 553133.269667)","LINESTRING (198205.503799 553145.048362, 198227.233522 553143.489853, 198271.044848 553133.269667)",0.0,0.0,0.2325954964401392,20.1322045640107,549.909585094948,0.0,국립현대미술관 서울,194.07248064713417,100,0.0592751935286582,0
216300,136092.0,136089.0,종로구,명륜1가,34.9866512000051,"LINESTRING (199644.504986 554254.63696, 199638.499988 554274.837162, 199635.850658 554282.051543, 199639.295427 554287.37885)","LINESTRING (199644.504986 554254.63696, 199638.499988 554274.837162, 199635.850658 554282.051543, 199639.295427 554287.37885)",0.0,0.0,0.0,0.0,603.3656211122485,0.0,국립어린이과학관,625.3927783616065,100,0.0,0
105791,133842.0,133843.0,종로구,계동,66.04971173981492,"LINESTRING (198873.224571 553850.041206, 198807.420881 553844.611961)","LINESTRING (198873.224571 553850.041206, 198807.420881 553844.611961)",0.0,0.0,0.0,0.0,684.7902625862421,0.0,창덕궁,394.0465542746586,300,0.686511485751138,0
134214,211535.0,212145.0,종로구,종로1가,12.99245840646426,"LINESTRING (198452.765492 552283.395354, 198450.466199 552270.632122, 198450.466199 552270.632122)","LINESTRING (198452.765492 552283.395354, 198450.466199 552270.632122, 198450.466199 552270.632122)",0.0,0.0,0.5,0.0,138.31414020221544,0.0,조계사,424.0548420124644,100,0.0,0
204186,148666.0,149805.0,종로구,창신동,201.365506814637,"LINESTRING (200740.661247 553319.916299, 200733.154063 553308.483813, 200726.618568 553296.385489, 200716.199019 553254.43092, 200715.584004 553216.028839, 200729.630958 553192.833462, 200747.123329 553165.86481, 200748.891448 553149.771636, 200747.214621 553133.012221)","LINESTRING (200740.661247 553319.916299, 200733.154063 553308.483813, 200726.618568 553296.385489, 200716.199019 553254.43092, 200715.584004 553216.028839, 200729.630958 553192.833462, 200747.123329 553165.86481, 200748.891448 553149.771636, 200747.214621 553133.012221)",0.0,0.0,0.0,0.0,579.4572134450162,0.0,낙산공원,247.44687124052663,100,0.0,0
246046,159558.0,159557.0,종로구,창신동,44.90667544955331,"LINESTRING (201116.948736 552704.638259, 201112.619002 552713.294776, 201103.429164 552733.382455, 201097.333039 552739.486011, 201097.597451 552744.036572)","LINESTRING (201116.948736 552704.638259, 201112.619002 552713.294776, 201103.429164 552733.382455, 201097.333039 552739.486011, 201097.597451 552744.036572)",0.0,0.0,0.3627842497694092,11.380682515777195,265.2175450615089,0.0,청계천,114.82245210757368,100,0.8517754789242633,0
105728,167180.0,167188.0,종로구,정동,119.59195946754704,"LINESTRING (197714.639027 552200.102494, 197595.110178 552200.358237)","LINESTRING (197714.639027 552200.102494, 197595.110178 552200.358237)",0.0,0.0,0.9244273536468376,121.16636778549508,220.49472059803685,0.0,동화면세점,194.83166819500835,100,0.0516833180499165,0
134806,128439.0,128435.0,종로구,홍지동,49.851949087098006,"LINESTRING (196405.050257 555501.590778, 196377.588501 555506.59723, 196370.073249 555485.956575)","LINESTRING (196405.050257 555501.590778, 196377.588501 555506.59723, 196370.073249 555485.956575)",0.0,0.0,0.0,0.0,916.9665848626086,0.0,석파정 서울미술관,525.1809803969624,100,0.0,0
