,링크 ID,시작노드 ID,종료노드 ID,시군구명,읍면동명,geometry_wkt,link_len_m,flower_score,maple_score,shelter_score,streetfood_score,tour_score,wind_score
1941,121012,128721.0,128724.0,종로구,평창동,"LINESTRING (196938.343665 556137.827495, 196884.798348 556109.095862)",60.76683057587415,0.0,0.0,0.0,0,0.0,0.88
1942,18842,141911.0,144847.0,종로구,충신동,"LINESTRING (200325.803727 552813.478691, 200327.646922 552789.25384)",24.29487133354833,0.0,0.0,0.0,0,0.0827690330618586,0.88
1943,199511,139892.0,193574.0,종로구,동숭동,"LINESTRING (200338.179466 553479.662093, 200338.969407 553474.922448, 200338.969407 553402.774522)",76.95294797621504,0.0,0.0,0.0,0,0.9626989723750012,0.88
1944,198957,134061.0,134062.0,종로구,계동,"LINESTRING (198832.386808 553567.0646, 198832.648005 553558.967503)",8.10130842960744,0.0,0.0,0.0,0,0.8947763213902806,0.88
1945,198956,137120.0,137121.0,종로구,명륜2가,"LINESTRING (200096.227184 553856.29928, 200103.863279 553830.231234)",27.163449098144685,0.0,0.0791549838642311,0.8451132092755927,0,0.1438884828397506,0.88
1946,205076,148929.0,153131.0,종로구,신문로2가,"LINESTRING (197236.958234 552533.865959, 197213.710719 552549.538441, 197200.389109 552581.144614, 197196.732196 552594.205016, 197198.821861 552603.608505, 197195.948572 552608.31025)",91.04169402429451,0.0,0.0,0.3489767969501528,0,0.2395898572214181,0.88
1947,235462,153042.0,160468.0,종로구,창신동,"LINESTRING (201045.413774 552557.063765, 201056.589774 552557.825765, 201060.925204 552558.911917, 201063.531665 552561.779025)",19.54614636209668,0.0,0.0,0.1744000716346166,0,0.208194925281346,0.88
1948,199432,128019.0,128018.0,종로구,구기동,"LINESTRING (196062.420643 556682.389896, 196061.375856 556691.792976, 196051.711579 556706.681186)",27.21079189136811,0.0,0.0,0.0,0,0.0,0.84
1949,198880,86846.0,86890.0,종로구,관철동,"LINESTRING (198513.073883 552270.09255, 198513.073883 552270.09255, 198510.20072 552267.74178, 198504.454393 552238.226557, 198501.58123 552225.42792)",46.898870625408186,0.0,0.875,0.3273953337270004,0,0.8347740842500992,0.88
1950,4323,14208.0,14210.0,종로구,숭인동,"LINESTRING (201567.442458 552625.863686, 201573.828288 552613.092024)",14.27915159940354,0.0,0.0,0.0,0,0.2961687612248695,0.88
1951,246614,136234.0,136235.0,종로구,명륜3가,"LINESTRING (199658.862037 553796.542197, 199663.30238 553798.109377, 199670.877083 553800.460147, 199672.444263 553803.072113, 199674.27264 553803.594507)",17.58747460587096,0.0,0.0,0.0,0,0.2340696406287027,0.88
1952,69463,128251.0,128252.0,종로구,구기동,"LINESTRING (196442.135297 556471.440938, 196426.724694 556471.179741)",15.412816721202326,0.0,0.0,0.0,0,0.0,0.84
1953,128233,135638.0,138170.0,종로구,봉익동,"LINESTRING (199438.885469 552452.73432, 199406.758279 552438.107306)",35.30022462895706,0.0,1.0,0.5857375850767323,0,0.136214070533963,0.88
1954,160669,128843.0,128842.0,종로구,부암동,"LINESTRING (196785.478316 554457.941132, 196786.261906 554443.575315)",14.387171446412356,0.0,0.1558995611752857,0.0,0,0.7737782304415652,0.88
1955,236038,133408.0,133407.0,종로구,화동,"LINESTRING (198373.464264 553499.937057, 198352.307334 553492.362353)",22.472023020974504,0.0,0.0,0.0,0,0.9338561843691968,0.88
1956,199012,156481.0,156482.0,종로구,창신동,"LINESTRING (201067.130774 552930.316765, 201055.954774 552927.776765, 201045.359741 552926.370048, 201035.715834 552925.327463)",31.84911310124373,0.0,0.0,0.0,0,0.2619192382447959,0.88
1957,20009,138441.0,138439.0,종로구,동숭동,"LINESTRING (200412.433901 553614.215341, 200445.084787 553616.585164)",32.73677474650053,0.0,0.0,0.2828364203640967,0,0.2702584858960471,0.88
